Make,Model,YOM,Mileage,Engine_Size,Fuel_Type,Transmission,Price
Nissan,Serena,2016,145000,1500,Petrol,Automatic,1900000
Nissan,Serena,2016,140000,1800,Petrol,Automatic,1850000
Nissan,Serena,2016,48000,2000,Petrol,Automatic,1915000
Nissan,Serena,2017,96000,1997,Petrol,Automatic,1850000
Nissan,Serena,2014,119958,2000,Petrol,Automatic,1200000
Nissan,Serena,2016,150885,1990,Petrol,Automatic,1750000
Nissan,Skyline,2014,68392,2500,Petrol,Automatic,1850000
Nissan,Skyline,2015,147505,1991,Petrol,Automatic,1850000
Nissan,Sunny,1993,183000,1300,Petrol,Manual,120000
Nissan,Sunny,2000,176118,1300,Petrol,Automatic,220000
Nissan,Sunny,2004,197000,1500,Petrol,Automatic,365000
Nissan,Sunny,2004,155786,1500,Petrol,Automatic,330000
Nissan,Sylphy,2012,158000,1800,Petrol,Automatic,895000
Nissan,Sylphy,2013,114000,1800,Petrol,Automatic,1265000
Nissan,Sylphy,2014,158497,1800,Petrol,Automatic,1350000
Nissan,Sylphy,2014,117000,1800,Petrol,Automatic,1265000
Nissan,Sylphy,2014,84000,1800,Petrol,Automatic,1200000
Nissan,Sylphy,2015,166203,1800,Petrol,Automatic,1390000
Nissan,Sylphy,2015,166200,2000,Petrol,Automatic,1390000
Nissan,Sylphy,2015,110000,1800,Petrol,Automatic,1450000
Nissan,Sylphy,2016,97000,1800,Petrol,Automatic,1615000
Nissan,Sylphy,2016,95000,1800,Petrol,Automatic,1545000
Nissan,Sylphy,2016,91000,1800,Petrol,Automatic,1815000
Nissan,Sylphy,2016,74000,1800,Petrol,Automatic,1565000
Nissan,Sylphy,2016,48000,1800,Petrol,Automatic,1715000
Nissan,Sylphy,2016,35000,1500,Petrol,Automatic,1650000
Nissan,Sylphy,2017,85000,1800,Petrol,Automatic,1715000
Nissan,Teana,2014,137656,2500,Petrol,Automatic,1200000
Nissan,Teana,2014,137065,2488,Petrol,Automatic,1400000
Nissan,Teana,2014,113000,2500,Petrol,Automatic,1350000
Nissan,Teana,2014,84363,2500,Petrol,Automatic,1450000
Nissan,Teana,2014,71000,2000,Petrol,Automatic,1315000
Nissan,Teana,2015,166000,2500,Petrol,Automatic,1490000
Nissan,Teana,2015,158000,2500,Petrol,Automatic,1815000
Nissan,Teana,2016,95000,2500,Petrol,Automatic,1865000
Nissan,Teana,2016,91000,2400,Petrol,Automatic,1995000
Nissan,Teana,2016,87300,2500,Petrol,Automatic,1590000
Nissan,Teana,2016,79000,2500,Petrol,Automatic,1765000
Nissan,Teana,2016,58000,2195,Petrol,Automatic,1600000
Nissan,Teana,2016,48491,2500,Petrol,Automatic,1750000
Nissan,Teana,2016,37000,1800,Petrol,Automatic,2400000
Nissan,Teana,2016,21000,2000,Petrol,Automatic,1665000
Nissan,Tiida,2006,190867,1500,Petrol,Automatic,380000
Nissan,Tiida,2008,231477,1800,Petrol,Automatic,390000
Nissan,Tiida,2010,320527,1500,Petrol,Automatic,500000
Nissan,Tiida,2010,178000,1500,Petrol,Automatic,535000
Nissan,Tiida,2010,171140,1500,Petrol,Automatic,550000
Nissan,Tiida,2011,172910,1500,Petrol,Automatic,550000
Nissan,Tiida,2011,124000,1500,Petrol,Automatic,575000
Nissan,Tiida,2011,114232,1500,Petrol,Automatic,400000
Nissan,Tiida,2012,321442,1500,Petrol,Automatic,700000
Nissan,Tiida,2012,168845,1500,Petrol,Automatic,750000
Nissan,Tiida,2012,120000,1500,Petrol,Automatic,750000
Nissan,Tiida,2013,155260,1200,Petrol,Automatic,900000
Nissan,Vanette,2007,416509,1800,Petrol,Automatic,490000
Nissan,Vanette,2008,363040,2000,Diesel,Automatic,450000
Nissan,Vanette,2010,274835,1600,Petrol,Automatic,700000
Nissan,Vanette,2011,312511,1600,Petrol,Automatic,650000
Nissan,Vanette,2016,98000,1800,Petrol,Automatic,1165000
Nissan,Vanette,2016,56000,1800,Petrol,Automatic,1465000
Nissan,Wingroad,2005,156000,1500,Petrol,Automatic,370000
Nissan,Wingroad,2008,266000,1490,Petrol,Automatic,450000
Nissan,Wingroad,2009,234823,1500,Petrol,Automatic,550000
Nissan,Wingroad,2009,177385,1500,Petrol,Automatic,450000
Nissan,Wingroad,2009,113895,1500,Petrol,Automatic,350000
Nissan,Wingroad,2010,185701,1500,Petrol,Automatic,550000
Nissan,Wingroad,2010,170000,1500,Petrol,Automatic,705000
Nissan,Wingroad,2010,152000,1500,Petrol,Automatic,515000
Nissan,Wingroad,2010,129540,1500,Petrol,Automatic,500000
Nissan,Wingroad,2011,222328,1500,Petrol,Automatic,550000
Nissan,Wingroad,2011,148000,1500,Petrol,Automatic,765000
Nissan,Wingroad,2013,229569,1500,Petrol,Automatic,580000
Nissan,Wingroad,2014,142779,1500,Petrol,Automatic,590000
Nissan,Wingroad,2014,108100,1500,Petrol,Automatic,850000
Nissan,Wingroad,2015,223000,1500,Petrol,Automatic,1300000
Nissan,Wingroad,2015,223000,1500,Petrol,Automatic,870000
Nissan,Wingroad,2015,137000,1490,Petrol,Automatic,840000
Nissan,Wingroad,2015,132000,1500,Petrol,Automatic,965000
Nissan,Wingroad,2016,195000,1500,Petrol,Automatic,1165000
Nissan,Wingroad,2016,188000,1500,Petrol,Automatic,1350000
Nissan,Wingroad,2016,137000,1500,Petrol,Automatic,1255000
Nissan,Wingroad,2016,115000,1500,Petrol,Automatic,965000
Nissan,Wingroad,2016,104000,1500,Petrol,Automatic,1095000
Nissan,Wingroad,2016,83000,1500,Petrol,Automatic,1215000
Nissan,Wingroad,2016,79821,1500,Petrol,Automatic,1360000
Nissan,Wingroad,2016,75421,1495,Petrol,Automatic,1360000
Nissan,Wingroad,2016,12000,1500,Petrol,Automatic,995000
Nissan,X- trail,2004,323900,2000,Diesel,Manual,430000
Nissan,X- trail,2005,260726,2000,Petrol,Manual,350000
Nissan,X- trail,2002,146000,2000,Petrol,Automatic,565000
Nissan,X- trail,2004,114000,2000,Petrol,Automatic,795000
Nissan,X- trail,2014,91000,2000,Petrol,Automatic,2015000
Nissan,X- trail,2016,126000,2000,Petrol,Automatic,2915000
Nissan,X- trail,2016,107000,2000,Petrol,Automatic,2665000
Nissan,X- trail,2016,104000,2000,Petrol,Automatic,2315000
Nissan,X- trail,2016,103000,2000,Petrol,Automatic,2715000
Nissan,X- trail,2016,86000,2000,Petrol,Automatic,2915000
Nissan,X- trail,2016,84000,1997,Petrol,Automatic,2715000
Nissan,X- trail,2002,256000,2000,Petrol,Automatic,565000
Nissan,X- trail,2003,230245,1990,Petrol,Automatic,850000
Nissan,X- trail,2003,165000,2000,Petrol,Automatic,585000
Nissan,X- trail,2004,299794,2000,Petrol,Automatic,360000
Nissan,X- trail,2004,217576,2000,Petrol,Automatic,570000
Nissan,X- trail,2004,167000,2000,Petrol,Automatic,965000
Nissan,X- trail,2005,350000,2000,Petrol,Automatic,570000
Nissan,X- trail,2005,206337,2000,Petrol,Automatic,550000
Nissan,X- trail,2005,204299,2000,Petrol,Automatic,550000
Nissan,X- trail,2006,365892,2000,Petrol,Automatic,550000
Nissan,X- trail,2006,196178,2000,Petrol,Automatic,470000
Nissan,X- trail,2006,175000,2000,Petrol,Automatic,815000
Nissan,X- trail,2006,145924,2000,Petrol,Automatic,550000
Nissan,X- trail,2006,100000,2000,Petrol,Automatic,720000
Nissan,X- trail,2007,160000,2500,Petrol,Automatic,865000
Nissan,X- trail,2008,169725,1997,Petrol,Automatic,950000
Nissan,X- trail,2008,126302,2000,Petrol,Automatic,1000000
Nissan,X- trail,2010,333363,2000,Petrol,Automatic,800000
Nissan,X- trail,2011,185542,2000,Petrol,Automatic,1100000
Nissan,X- trail,2011,175366,2000,Petrol,Automatic,950000
Nissan,X- trail,2012,125000,1800,Petrol,Automatic,950000
Nissan,X- trail,2013,143000,2000,Petrol,Automatic,1460000
Nissan,X- trail,2013,92000,2000,Petrol,Automatic,3010000
Nissan,X- trail,2014,124465,2000,Petrol,Automatic,2350000
Nissan,X- trail,2014,74922,2000,Petrol,Automatic,2450000
Nissan,X- trail,2014,64456,1990,Petrol,Automatic,1950000
Nissan,X- trail,2014,53000,2000,Petrol,Automatic,2200000
Nissan,X- trail,2014,49634,2000,Petrol,Automatic,2450000
Nissan,X- trail,2015,145000,2000,Petrol,Automatic,2520000
Nissan,X- trail,2015,127000,2000,Petrol,Automatic,2615000
Nissan,X- trail,2015,126000,2015,Petrol,Automatic,2615000
Nissan,X- trail,2015,120000,2000,Petrol,Automatic,2115000
Nissan,X- trail,2015,112000,2000,Petrol,Automatic,2000000
Nissan,X- trail,2015,90000,2000,Petrol,Automatic,2450000
Nissan,X- trail,2015,88000,2000,Petrol,Automatic,2700000
Nissan,X- trail,2015,81000,2000,Petrol,Automatic,2550000
Nissan,X- trail,2015,73500,2000,Petrol,Automatic,2500000
Nissan,X- trail,2015,69000,2000,Petrol,Automatic,2580000
Nissan,X- trail,2015,66347,2000,Petrol,Automatic,2480000
Nissan,X- trail,2015,64873,1997,Petrol,Automatic,2800000
Nissan,X- trail,2015,60000,2000,Petrol,Automatic,2400000
Nissan,X- trail,2016,218000,2000,Petrol,Automatic,2515000
Nissan,X- trail,2016,152000,2000,Petrol,Automatic,2665000
Nissan,X- trail,2016,152000,2000,Petrol,Automatic,2565000
Nissan,X- trail,2016,151000,2000,Petrol,Automatic,2600000
Nissan,X- trail,2016,133000,2000,Petrol,Automatic,2600000
Nissan,X- trail,2016,131000,2000,Petrol,Automatic,2950000
Nissan,X- trail,2016,124000,2000,Petrol,Automatic,2515000
Nissan,X- trail,2016,123117,2000,Petrol,Automatic,2450000
Nissan,X- trail,2016,123000,2000,Petrol,Automatic,3500000
Nissan,X- trail,2016,122000,2000,Petrol,Automatic,2365000
Nissan,X- trail,2016,120000,2500,Petrol,Automatic,2950000
Nissan,X- trail,2016,117000,2000,Petrol,Automatic,2790000
Nissan,X- trail,2016,117000,2000,Petrol,Automatic,2715000
Nissan,X- trail,2016,117000,2000,Petrol,Automatic,2565000
Nissan,X- trail,2016,112000,2000,Petrol,Automatic,2580000
Nissan,X- trail,2016,111000,2000,Petrol,Automatic,2700000
Nissan,X- trail,2016,110000,2000,Petrol,Automatic,2615000
Nissan,X- trail,2016,102000,2000,Petrol,Automatic,2665000
Nissan,X- trail,2016,100000,2000,Petrol,Automatic,2700000
Nissan,X- trail,2016,95000,2000,Petrol,Automatic,2515000
Nissan,X- trail,2016,94000,2000,Petrol,Automatic,2915000
Nissan,X- trail,2016,92000,2000,Petrol,Automatic,2700000
Nissan,X- trail,2016,91000,1997,Petrol,Automatic,2715000
Nissan,X- trail,2016,91000,1997,Petrol,Automatic,2650000
Nissan,X- trail,2016,87000,2000,Petrol,Automatic,2450000
Nissan,X- trail,2016,85000,2000,Petrol,Automatic,2615000
Nissan,X- trail,2016,80474,2000,Petrol,Automatic,2800000
Nissan,X- trail,2016,80000,2000,Petrol,Automatic,2665000
Nissan,X- trail,2016,78000,2000,Petrol,Automatic,2505000
Nissan,X- trail,2016,76000,2000,Petrol,Automatic,2605000
Nissan,X- trail,2016,76000,2000,Petrol,Automatic,2465000
Nissan,X- trail,2016,72000,2000,Petrol,Automatic,2665000
Nissan,X- trail,2016,72000,1997,Petrol,Automatic,2715000
Nissan,X- trail,2016,67000,2000,Petrol,Automatic,2750000
Nissan,X- trail,2016,66000,2000,Petrol,Automatic,2780000
Nissan,X- trail,2016,66000,1800,Petrol,Automatic,2950000
Nissan,X- trail,2016,64000,2500,Petrol,Automatic,2950000
Nissan,X- trail,2016,64000,2000,Petrol,Automatic,3010000
Nissan,X- trail,2016,64000,2000,Petrol,Automatic,2850000
Nissan,X- trail,2016,62000,2500,Petrol,Automatic,2950000
Nissan,X- trail,2016,60905,2000,Petrol,Automatic,2860000
Nissan,X- trail,2016,55958,1997,Petrol,Automatic,3010000
Nissan,X- trail,2016,52000,2000,Petrol,Automatic,2715000
Nissan,X- trail,2016,47826,2000,Petrol,Automatic,3130000
Nissan,X- trail,2017,260000,2000,Petrol,Automatic,2715000
Nissan,X- trail,2017,120000,2500,Petrol,Automatic,3350000
Nissan,X- trail,2017,83000,2000,Petrol,Automatic,3500000
Nissan,X- trail,2017,67223,1997,Petrol,Automatic,3680000
Nissan,X- trail,2017,37000,1598,Petrol,Automatic,3215000
Nissan,X- trail,2016,146000,2000,Petrol,Automatic,2495000
Nissan,X- trail,2016,132000,2000,Petrol,Automatic,2750000
Nissan,X- trail,2016,96000,2000,Petrol,Automatic,2715000
Nissan,X- trail,2016,93000,2000,Petrol,Automatic,2665000
Nissan,X- trail,2016,75000,2000,Petrol,Automatic,2565000
Nissan,X- trail,2016,66000,2000,Petrol,Automatic,2665000
Nissan,X- trail,2015,140000,2000,Diesel,Automatic,2500000
Nissan,X- trail,2015,104000,2000,Petrol,Automatic,2490000
Nissan,X- trail,2015,102167,2000,Petrol,Automatic,2650000
Nissan,X- trail,2015,79000,2000,Petrol,Automatic,2500000
Nissan,X- trail,2016,108000,1990,Petrol,Automatic,2500000
Nissan,X- trail,2016,86000,2000,Petrol,Automatic,2500000
Peugeot,208,2016,38000,1200,Petrol,Automatic,1380000
Peugeot,208,2012,106171,1590,Petrol,Automatic,840000
Peugeot,208,2013,85461,1600,Petrol,Automatic,880000
Peugeot,208,2014,95000,1200,Petrol,Automatic,890000
Peugeot,208,2014,73000,1200,Petrol,Automatic,880000
Peugeot,208,2016,78000,1200,Petrol,Automatic,1265000
Peugeot,208,2016,68000,1200,Petrol,Automatic,1065000
Peugeot,208,2016,45000,1200,Petrol,Automatic,1265000
Peugeot,208,2016,38315,1200,Petrol,Automatic,1350000
Peugeot,208,2016,37000,1200,Petrol,Automatic,1465000
Peugeot,308,2013,81766,1590,Petrol,Automatic,1080000
Peugeot,308,2014,168000,1600,Petrol,Automatic,1250000
Peugeot,308,2014,167820,1600,Petrol,Automatic,1250000
Peugeot,308,2016,149000,1600,Petrol,Automatic,1765000
Peugeot,308,2017,84793,1560,Diesel,Automatic,1790000
Peugeot,405,1998,294376,1800,Petrol,Automatic,470000
Porsche,Cayenne,2007,65000,3800,Petrol,Automatic,1580000
Porsche,Cayenne,2010,121000,3200,Petrol,Automatic,1515000
Porsche,Cayenne,2013,133000,3000,Petrol,Automatic,4515000
Porsche,Cayenne,2015,76000,3000,Petrol,Automatic,7510000
Porsche,Cayenne,2016,125000,3600,Petrol,Automatic,8015000
Porsche,Cayenne,2016,87000,3000,Petrol,Automatic,9015000
Porsche,Cayenne,2016,65000,2967,Petrol,Automatic,7500000
Porsche,Cayenne,2016,52000,3000,Petrol,Automatic,6565000
Porsche,Cayenne,2016,44000,3000,Petrol,Automatic,7515000
Porsche,Macan,2016,96000,3600,Petrol,Automatic,7015000
Porsche,Macan,2016,62000,3000,Petrol,Automatic,6015000
Porsche,Macan,2016,24000,2000,Petrol,Automatic,6450000
Porsche,Panamera,2015,123000,1500,Petrol,Automatic,11000000
Renault,Kadjar,2016,5200,1600,Petrol,Automatic,2480000
Renault,Kwid,2003,26000,1000,Petrol,Automatic,715000
Subaru,Forester,1999,194634,2000,Petrol,Manual,390000
Subaru,Forester,2003,163767,2000,Petrol,Manual,700000
Subaru,Forester,2002,100000,2000,Petrol,Automatic,750000
Subaru,Forester,2003,172595,2000,Petrol,Automatic,600000
Subaru,Forester,2004,243022,2000,Petrol,Automatic,750000
Subaru,Forester,2005,149821,1998,Petrol,Automatic,950000
Subaru,Forester,2005,141000,2000,Petrol,Automatic,965000
Subaru,Forester,2005,100000,2000,Petrol,Automatic,890000
Subaru,Forester,2006,150000,2000,Petrol,Automatic,880000
Subaru,Forester,2007,182000,2000,Petrol,Automatic,987000
Subaru,Forester,2007,132000,2000,Petrol,Automatic,850000
Subaru,Forester,2009,231000,2000,Petrol,Automatic,1000000
Subaru,Forester,2009,159000,2000,Petrol,Automatic,1215000
Subaru,Forester,2010,145000,2000,Petrol,Automatic,1515000
Subaru,Forester,2011,179111,2000,Petrol,Automatic,1200000
Subaru,Forester,2012,173000,2500,Petrol,Automatic,1665000
Subaru,Forester,2012,169000,2000,Petrol,Automatic,1915000
Subaru,Forester,2012,155000,2000,Petrol,Automatic,1450000
Subaru,Forester,2012,132000,2000,Petrol,Automatic,1400000
Subaru,Forester,2012,128710,2000,Petrol,Automatic,1800000
Subaru,Forester,2012,100000,1800,Petrol,Automatic,1000000
Subaru,Forester,2012,66014,2000,Petrol,Automatic,1200000
Subaru,Forester,2013,232000,2000,Petrol,Automatic,2000000
Subaru,Forester,2013,158000,2000,Petrol,Automatic,1915000
Subaru,Forester,2014,159000,2000,Petrol,Automatic,2515000
Subaru,Forester,2014,145000,2500,Petrol,Automatic,2465000
Subaru,Forester,2015,162000,2000,Petrol,Automatic,2615000
Subaru,Forester,2015,85000,2500,Petrol,Automatic,3465000
Subaru,Forester,2015,85000,2500,Petrol,Automatic,2415000
Subaru,Forester,2015,81000,2500,Petrol,Automatic,3015000
Subaru,Forester,2015,81000,2000,Petrol,Automatic,2965000
Subaru,Forester,2015,60000,2000,Petrol,Automatic,2850000
Subaru,Forester,2016,163000,2000,Petrol,Automatic,3065000
Subaru,Forester,2016,150000,2000,Petrol,Automatic,3300000
Subaru,Forester,2016,147000,2500,Petrol,Automatic,3500000
Subaru,Forester,2016,131073,2000,Petrol,Automatic,3220000
Subaru,Forester,2016,131000,2000,Petrol,Automatic,3215000
Subaru,Forester,2016,125000,2000,Petrol,Automatic,3165000
Subaru,Forester,2016,118000,2000,Petrol,Automatic,3450000
Subaru,Forester,2016,110000,2000,Petrol,Automatic,3315000
Subaru,Forester,2016,105000,2000,Petrol,Automatic,3100000
Subaru,Forester,2016,102000,2500,Petrol,Automatic,3500000
Subaru,Forester,2016,100000,2000,Petrol,Automatic,3215000
Subaru,Forester,2016,99000,2500,Petrol,Automatic,3415000
Subaru,Forester,2016,97000,2500,Petrol,Automatic,3815000
Subaru,Forester,2016,96000,2000,Petrol,Automatic,2900000
Subaru,Forester,2016,95000,2000,Petrol,Automatic,3610000
Subaru,Forester,2016,92000,2000,Petrol,Automatic,3315000
Subaru,Forester,2016,87000,2500,Petrol,Automatic,2950000
Subaru,Forester,2016,87000,2000,Petrol,Automatic,3315000
Subaru,Forester,2016,87000,2000,Petrol,Automatic,2950000
Subaru,Forester,2016,81000,2000,Petrol,Automatic,2615000
Subaru,Forester,2016,75963,2000,Petrol,Automatic,2649999
Subaru,Forester,2016,74000,2000,Petrol,Automatic,3465000
Subaru,Forester,2016,74000,2000,Petrol,Automatic,3100000
Subaru,Forester,2016,73000,2000,Petrol,Automatic,3565000
Subaru,Forester,2016,73000,2000,Petrol,Automatic,3495000
Subaru,Forester,2016,70000,2000,Petrol,Automatic,3000000
Subaru,Forester,2016,68000,2000,Petrol,Automatic,3550000
Subaru,Forester,2016,68000,2000,Petrol,Automatic,3365000
Subaru,Forester,2016,68000,2000,Petrol,Automatic,3100000
Subaru,Forester,2016,66000,2000,Petrol,Automatic,3515000
Subaru,Forester,2016,65000,2200,Petrol,Automatic,2950000
Subaru,Forester,2016,65000,2000,Petrol,Automatic,3415000
Subaru,Forester,2016,64000,2000,Petrol,Automatic,3315000
Subaru,Forester,2016,64000,1800,Petrol,Automatic,2800000
Subaru,Forester,2016,59000,2000,Petrol,Automatic,3515000
Subaru,Forester,2016,55000,2000,Petrol,Automatic,3215000
Subaru,Forester,2016,53000,2000,Petrol,Automatic,3300000
Subaru,Forester,2016,45000,2000,Petrol,Automatic,3550000
Subaru,Forester,2016,44000,2000,Petrol,Automatic,3815000
Subaru,Forester,2016,30000,2000,Petrol,Automatic,3500000
Subaru,Forester,2017,108000,2000,Petrol,Automatic,3665000
Subaru,Forester,2017,94000,2000,Petrol,Automatic,3665000
Subaru,Forester,2017,81000,2000,Petrol,Automatic,3100000
Subaru,Forester,2017,78000,2000,Petrol,Automatic,3100000
Subaru,Forester,2017,75000,2000,Petrol,Automatic,3100000
Subaru,Forester,2018,96000,2000,Petrol,Automatic,3965000
Subaru,Forester,2018,85000,2000,Petrol,Automatic,3965000
Subaru,Forester,2004,100000,2000,Petrol,Automatic,800000
Subaru,Forester,2002,150000,2000,Petrol,Automatic,700000
Subaru,Forester,2004,100000,2000,Petrol,Automatic,799000
Subaru,Forester,2012,152000,2000,Petrol,Automatic,1815000
Subaru,Forester,2015,124000,2500,Petrol,Automatic,3415000
Subaru,Forester,2016,86000,2000,Petrol,Automatic,3415000
Subaru,Forester,2016,79000,2000,Petrol,Automatic,3615000
Subaru,G4,2016,129000,1595,Petrol,Automatic,1545000
Subaru,G4,2016,129000,1500,Petrol,Automatic,1765000
Subaru,G4,2016,125000,1595,Petrol,Automatic,1545000
Subaru,G4,2016,109000,1600,Petrol,Automatic,1715000
Subaru,G4,2016,107000,1500,Petrol,Automatic,1765000
Subaru,G4,2016,72000,1500,Petrol,Automatic,1765000
Subaru,G4,2016,70000,1500,Petrol,Automatic,1765000
Subaru,G4,2016,62000,1500,Petrol,Automatic,1765000
Subaru,G4,2016,58000,1800,Petrol,Automatic,1750000
Subaru,G4,2016,54000,1600,Petrol,Automatic,2010000
Subaru,G4,2017,90000,1500,Petrol,Automatic,2115000
Subaru,G4,2018,66000,2100,Petrol,Automatic,2315000
Subaru,Impreza,2009,238722,1500,Petrol,Manual,800000
Subaru,Impreza,2016,124308,1600,Petrol,Manual,1850000
Subaru,Impreza,2005,185640,1500,Petrol,Automatic,530000
Subaru,Impreza,2006,74000,2000,Petrol,Automatic,790000
Subaru,Impreza,2007,206153,1500,Petrol,Automatic,730000
Subaru,Impreza,2009,181302,1500,Petrol,Automatic,750000
Subaru,Impreza,2010,169895,1500,Petrol,Automatic,700000
Subaru,Impreza,2011,155113,1500,Petrol,Automatic,850000
Subaru,Impreza,2012,352335,2000,Petrol,Automatic,900000
Subaru,Impreza,2012,178338,2000,Petrol,Automatic,850000
Subaru,Impreza,2012,103000,1600,Petrol,Automatic,1215000
Subaru,Impreza,2012,101194,1600,Petrol,Automatic,1100000
Subaru,Impreza,2012,88000,1600,Petrol,Automatic,1065000
Subaru,Impreza,2013,166000,2000,Petrol,Automatic,1015000
Subaru,Impreza,2014,179090,1600,Petrol,Automatic,1200000
Subaru,Impreza,2014,137000,2200,Petrol,Automatic,1265000
Subaru,Impreza,2014,134000,1600,Petrol,Automatic,1315000
Subaru,Impreza,2015,92000,1600,Petrol,Automatic,1645000
Subaru,Impreza,2016,133000,2000,Petrol,Automatic,1870000
Subaru,Impreza,2016,106000,1500,Petrol,Automatic,1765000
Subaru,Impreza,2016,100000,1500,Petrol,Automatic,1765000
Subaru,Impreza,2016,92000,1600,Petrol,Automatic,1765000
Subaru,Impreza,2016,91000,2000,Petrol,Automatic,1915000
Subaru,Impreza,2016,87000,2000,Petrol,Automatic,1965000
Subaru,Impreza,2016,84000,1600,Petrol,Automatic,1715000
Subaru,Impreza,2016,82000,1500,Petrol,Automatic,1765000
Subaru,Impreza,2016,73000,1500,Petrol,Automatic,1715000
Subaru,Impreza,2016,63836,2000,Petrol,Automatic,2410000
Subaru,Impreza,2016,59000,1500,Petrol,Automatic,1765000
Subaru,Impreza,2017,74000,2100,Petrol,Automatic,2315000
Subaru,Impreza,2017,48658,1600,Petrol,Automatic,2250000
Subaru,Impreza,2016,40708,1600,Petrol,Automatic,1650000
Subaru,Legacy,2008,353779,1990,Petrol,Manual,850000
Subaru,Legacy,2001,238800,2500,Petrol,Automatic,350000
Subaru,Legacy,2004,195301,2000,Petrol,Automatic,600000
Subaru,Legacy,2008,271766,2500,Petrol,Automatic,850000
Subaru,Legacy,2008,158000,2000,Petrol,Automatic,820000
Subaru,Legacy,2008,157807,2000,Petrol,Automatic,750000
Subaru,Legacy,2009,188000,2000,Petrol,Automatic,699000
Subaru,Legacy,2009,176565,2500,Petrol,Automatic,1200000
Subaru,Legacy,2010,120000,2000,Petrol,Automatic,930000
Subaru,Legacy,2011,153000,2000,Petrol,Automatic,1315000
Subaru,Legacy,2012,185000,2000,Petrol,Automatic,1465000
Subaru,Legacy,2012,166000,2000,Petrol,Automatic,1000000
