Make,Model,Mileage,Engine_Size,Fuel_Type,Transmission,Age,Price
Toyota,Mark X,62000,2500,Petrol,Automatic,8,2415000
Toyota,Mark X,115000,2500,Petrol,Automatic,8,2365000
Toyota,Mark X,72000,2500,Petrol,Automatic,8,2365000
Toyota,Mark X,123000,2500,Petrol,Automatic,10,2350000
Toyota,Mark X,116000,2500,Petrol,Automatic,8,2315000
Toyota,Mark X,79000,2500,Petrol,Automatic,8,2315000
Toyota,Mark X,79000,2500,Petrol,Automatic,8,2215000
Toyota,Mark X,34000,2500,Petrol,Automatic,8,2215000
Toyota,Mark X,72000,2500,Petrol,Automatic,8,2200000
Toyota,Mark X,62632,2500,Petrol,Automatic,9,2150000
Toyota,Mark X,99000,2490,Petrol,Automatic,8,1900000
Toyota,Mark X,56000,2500,Petrol,Automatic,12,1750000
Toyota,Mark X,113000,2500,Petrol,Automatic,11,1550000
Toyota,Mark X,158000,2000,Petrol,Automatic,12,1450000
Toyota,Mark X,120000,2500,Petrol,Automatic,13,1415000
Toyota,Mark X,114000,2500,Petrol,Automatic,13,1295000
Toyota,Mark X,136000,2500,Petrol,Automatic,12,1265000
Toyota,Mark X,170352,2490,Petrol,Automatic,14,1080000
Toyota,Mark X,132000,2500,Petrol,Automatic,14,1065000
Toyota,Mark X,137000,2500,Petrol,Automatic,14,1000000
Toyota,Mark X,158492,2500,Petrol,Automatic,13,1000000
Toyota,Mark X,144000,2500,Petrol,Automatic,12,995000
Toyota,Mark X,163000,2400,Petrol,Automatic,16,980000
Toyota,Mark X,123000,2000,Petrol,Automatic,14,950000
Toyota,Mark X,143756,2500,Petrol,Automatic,15,800000
Toyota,Mark X,192708,2400,Petrol,Automatic,16,800000
Toyota,Mark X,139810,2500,Petrol,Automatic,16,750000
Toyota,Mark X,137180,2500,Petrol,Automatic,18,650000
Toyota,Mark X,251202,2000,Petrol,Automatic,21,390000
Toyota,Noah,90000,1800,Petrol,Automatic,8,2950000
Toyota,Noah,111000,2000,Petrol,Automatic,8,2715000
Toyota,Noah,110000,2000,Petrol,Automatic,8,2650000
Toyota,Noah,78000,2000,Petrol,Automatic,8,2650000
Toyota,Noah,49000,1800,Petrol,Automatic,8,2650000
Toyota,Noah,202000,2000,Petrol,Automatic,9,2615000
Toyota,Noah,115886,2000,Petrol,Automatic,8,2580000
Toyota,Noah,95000,2000,Petrol,Automatic,8,2565000
Toyota,Noah,91033,2000,Petrol,Automatic,9,2530000
Toyota,Noah,88000,2000,Petrol,Automatic,8,2515000
Toyota,Noah,69000,2000,Petrol,Automatic,8,2515000
Toyota,Noah,101000,2000,Petrol,Automatic,8,2515000
Toyota,Noah,63000,2000,Petrol,Automatic,8,2515000
Toyota,Noah,132000,2000,Petrol,Automatic,8,2500000
Toyota,Noah,123000,2000,Petrol,Automatic,8,2500000
Toyota,Noah,159000,1980,Petrol,Automatic,8,2500000
Toyota,Noah,129000,2000,Petrol,Automatic,9,2465000
Toyota,Noah,114000,1800,Petrol,Automatic,8,2450000
Toyota,Noah,99000,1800,Petrol,Automatic,8,2265000
Toyota,Noah,96000,1800,Petrol,Automatic,8,2265000
Toyota,Noah,47000,1800,Petrol,Automatic,8,2265000
Toyota,Noah,91000,1800,Petrol,Automatic,8,2265000
Toyota,Noah,101000,1800,Petrol,Automatic,8,2215000
Toyota,Noah,100000,1800,Petrol,Automatic,8,2215000
Toyota,Noah,224000,2000,Petrol,Automatic,8,2165000
Toyota,Noah,131000,2000,Petrol,Automatic,11,1715000
Toyota,Noah,159000,2000,Petrol,Automatic,11,1615000
Toyota,Noah,120000,2000,Petrol,Automatic,14,1395000
Toyota,Noah,142000,2000,Petrol,Automatic,14,1315000
Toyota,Noah,129000,2000,Petrol,Automatic,13,1295000
Toyota,Noah,89706,2000,Petrol,Automatic,12,1200000
Toyota,Noah,162000,2000,Petrol,Automatic,12,1085000
Toyota,Noah,148000,2000,Petrol,Automatic,14,915000
Toyota,Noah,273597,2000,Petrol,Automatic,16,850000
Toyota,Noah,192492,1998,Petrol,Automatic,19,800000
Toyota,Noah,172000,2000,Petrol,Automatic,17,750000
Toyota,Noah,156000,2000,Petrol,Automatic,18,715000
Toyota,Noah,342252,2000,Petrol,Automatic,18,670000
Toyota,Noah,273303,2000,Petrol,Automatic,17,600000
Toyota,Noah,333333,2000,Petrol,Automatic,19,580000
Toyota,Noah,117888,2000,Petrol,Automatic,20,500000
Toyota,NZE,150000,1800,Petrol,Automatic,22,580000
Toyota,NZE,100000,1500,Petrol,Automatic,22,550000
Toyota,NZE,100000,1500,Petrol,Automatic,18,540000
Toyota,NZE,150000,1500,Petrol,Automatic,22,530000
Toyota,NZE,100000,1500,Petrol,Automatic,23,500000
Toyota,NZE,100000,1500,Petrol,Automatic,22,500000
Toyota,NZE,100000,1500,Petrol,Automatic,22,480000
Toyota,Passo,46000,1300,Petrol,Automatic,8,1350000
Toyota,Passo,56000,1000,Petrol,Automatic,8,1350000
Toyota,Passo,56000,1000,Petrol,Automatic,8,1300000
Toyota,Passo,45000,1000,Petrol,Automatic,8,1300000
Toyota,Passo,75000,996,Petrol,Automatic,8,1265000
Toyota,Passo,72000,2016,Petrol,Automatic,8,1250000
Toyota,Passo,40335,1000,Petrol,Automatic,7,1250000
Toyota,Passo,88479,1000,Petrol,Automatic,8,1220000
Toyota,Passo,13000,1000,Petrol,Automatic,8,1200000
Toyota,Passo,57052,996,Petrol,Automatic,8,1200000
Toyota,Passo,116000,1000,Petrol,Automatic,8,1165000
Toyota,Passo,86000,1000,Petrol,Automatic,8,1165000
Toyota,Passo,19000,1000,Petrol,Automatic,8,1165000
Toyota,Passo,126166,1000,Petrol,Automatic,8,1150000
Toyota,Passo,52000,1000,Petrol,Automatic,8,1150000
Toyota,Passo,98000,990,Petrol,Automatic,7,1115000
Toyota,Passo,82000,990,Petrol,Automatic,7,1090000
Toyota,Passo,99000,1300,Petrol,Automatic,8,1065000
Toyota,Passo,165000,1000,Petrol,Automatic,9,1065000
Toyota,Passo,62000,1000,Petrol,Automatic,8,1065000
Toyota,Passo,46000,990,Petrol,Automatic,8,1060000
Toyota,Passo,36000,990,Petrol,Automatic,8,1060000
Toyota,Passo,127000,1000,Petrol,Automatic,8,1045000
Toyota,Passo,88000,1000,Petrol,Automatic,8,1045000
Toyota,Passo,33000,1000,Petrol,Automatic,8,1000000
Toyota,Passo,28000,1000,Petrol,Automatic,7,1000000
Toyota,Passo,144000,1000,Petrol,Automatic,8,995000
Toyota,Passo,121000,1000,Petrol,Automatic,8,995000
Toyota,Passo,103000,1000,Petrol,Automatic,8,995000
Toyota,Passo,101000,1000,Petrol,Automatic,8,995000
Toyota,Passo,100000,1000,Petrol,Automatic,8,995000
Toyota,Passo,86000,1000,Petrol,Automatic,8,995000
Toyota,Passo,49000,1000,Petrol,Automatic,8,995000
Toyota,Passo,46000,1000,Petrol,Automatic,8,995000
Toyota,Passo,32000,1000,Petrol,Automatic,8,995000
Toyota,Passo,24000,1000,Petrol,Automatic,8,995000
Toyota,Passo,116000,1000,Petrol,Automatic,8,950000
Toyota,Passo,64000,1000,Petrol,Automatic,8,950000
Toyota,Passo,79000,990,Petrol,Automatic,8,950000
Toyota,Passo,71000,1000,Petrol,Automatic,9,935000
Toyota,Passo,146000,1000,Petrol,Automatic,9,920000
Toyota,Passo,78000,1000,Petrol,Automatic,9,915000
Toyota,Passo,108000,990,Petrol,Automatic,9,850000
Toyota,Passo,112000,1000,Petrol,Automatic,10,795000
Toyota,Passo,100000,1000,Petrol,Automatic,9,790000
Toyota,Passo,96000,990,Petrol,Automatic,11,760000
Toyota,Passo,117000,1000,Petrol,Automatic,10,745000
Toyota,Passo,197000,1000,Petrol,Automatic,10,620000
Toyota,Passo,298532,1000,Petrol,Automatic,11,600000
Toyota,Passo,351414,1490,Petrol,Automatic,15,550000
Toyota,Passo,174334,1000,Petrol,Automatic,12,550000
Toyota,Passo,171000,1000,Petrol,Automatic,12,550000
Toyota,Passo,290698,1000,Petrol,Automatic,13,490000
Toyota,Passo,153951,1000,Petrol,Automatic,13,460000
Toyota,Passo,105000,1000,Petrol,Automatic,13,430000
Toyota,Passo,234000,1000,Petrol,Automatic,12,400000
Toyota,Passo,159220,1300,Petrol,Automatic,18,390000
Toyota,Passo,169971,1200,Petrol,Automatic,12,390000
Toyota,Passo,137003,1000,Petrol,Automatic,18,390000
Toyota,Passo Moda,43000,1000,Petrol,Automatic,8,1315000
Toyota,Passo Moda,123000,1000,Petrol,Automatic,8,1165000
Toyota,Passo Moda,96000,1000,Petrol,Automatic,8,1165000
Toyota,Passo Moda,70000,1000,Petrol,Automatic,8,1165000
Toyota,Passo Moda,56000,1000,Petrol,Automatic,8,1165000
Toyota,Passo Moda,39000,1000,Petrol,Automatic,8,1165000
Toyota,Passo Moda,76000,1000,Petrol,Automatic,8,1115000
Toyota,Passo Moda,95000,1000,Petrol,Automatic,8,1065000
Toyota,Passo Moda,99000,990,Petrol,Automatic,8,1065000
Toyota,Passo Moda,99000,990,Petrol,Automatic,8,1050000
Toyota,Passo Moda,140000,1000,Petrol,Automatic,8,1015000
Toyota,PIXIS,142933,650,Petrol,Automatic,8,790000
Toyota,PIXIS,75000,650,Petrol,Automatic,8,765000
Toyota,Platz,269922,1000,Petrol,Automatic,24,320000
Toyota,Porte,52000,1500,Petrol,Automatic,8,1215000
Toyota,Porte,100000,1496,Petrol,Automatic,8,1200000
Toyota,Porte,110000,1300,Petrol,Automatic,8,1195000
Toyota,Porte,63000,1300,Petrol,Automatic,8,1195000
Toyota,Porte,163000,1500,Petrol,Automatic,10,915000
Toyota,Porte,139090,1500,Petrol,Automatic,11,700000
Toyota,Porte,408141,1500,Petrol,Automatic,11,680000
Toyota,Porte,140000,1290,Petrol,Automatic,12,640000
Toyota,Premio,12000,1500,Petrol,Automatic,8,2915000
Toyota,Premio,177000,1800,Petrol,Automatic,8,2615000
Toyota,Premio,46000,1500,Petrol,Automatic,8,2615000
Toyota,Premio,34000,1500,Petrol,Automatic,8,2615000
Toyota,Premio,70000,1800,Petrol,Automatic,8,2515000
Toyota,Premio,169000,1800,Petrol,Automatic,8,2400000
Toyota,Premio,63000,1800,Petrol,Automatic,8,2400000
Toyota,Premio,111000,1800,Petrol,Automatic,8,2365000
Toyota,Premio,98000,1800,Petrol,Automatic,8,2330000
Toyota,Premio,96000,1800,Petrol,Automatic,8,2315000
Toyota,Premio,82000,1500,Petrol,Automatic,8,2315000
Toyota,Premio,42000,1500,Petrol,Automatic,8,2265000
Toyota,Premio,85000,1496,Petrol,Automatic,9,2250000
Toyota,Premio,57000,1800,Petrol,Automatic,9,2050000
Toyota,Premio,82815,2000,Petrol,Automatic,9,1790000
Toyota,Premio,163000,1800,Petrol,Automatic,11,1465000
Toyota,Premio,110965,1800,Petrol,Automatic,10,1440000
Toyota,Premio,128000,1800,Petrol,Automatic,16,1215000
Toyota,Premio,165437,1800,Petrol,Automatic,13,1200000
Toyota,Premio,132208,1500,Petrol,Automatic,14,1200000
Toyota,Premio,145000,1500,Petrol,Automatic,15,1195000
Toyota,Premio,100000,1800,Petrol,Automatic,15,1000000
Toyota,Premio,175000,2000,Petrol,Automatic,16,995000
Toyota,Premio,50000,1800,Petrol,Automatic,16,980000
Toyota,Premio,169128,1800,Petrol,Automatic,19,799000
Toyota,Premio,171000,1800,Petrol,Automatic,18,765000
Toyota,Premio,105000,1800,Petrol,Automatic,20,755000
Toyota,Premio,201000,1800,Petrol,Automatic,17,745000
Toyota,Premio,212242,2000,Petrol,Automatic,18,680000
Toyota,Premio,181000,1990,Petrol,Automatic,22,670000
Toyota,Premio,177544,1800,Petrol,Automatic,18,650000
Toyota,Premio,187875,2000,Petrol,Automatic,20,630000
Toyota,Premio,153451,1800,Petrol,Automatic,20,540000
Toyota,Premio,75078,1760,Petrol,Automatic,24,480000
Toyota,Premio,100000,1500,Petrol,Automatic,26,430000
Toyota,Prius,21000,1500,Petrol,Automatic,1,4914220
Toyota,Prius,81522,1790,Petrol,Automatic,8,2300000
Toyota,Prius,96000,1500,Petrol,Automatic,8,2000000
Toyota,Prius,114000,1800,Petrol,Automatic,13,1100000
Toyota,Prius,219470,1800,Petrol,Automatic,11,900000
Toyota,Prius,289352,1790,Petrol,Automatic,14,890000
Toyota,Probox,88379,1329,Petrol,Automatic,6,1470000
Toyota,Probox,73000,1500,Petrol,Automatic,8,1450000
Toyota,Probox,125568,1496,Petrol,Automatic,7,1450000
Toyota,Probox,109979,1329,Petrol,Automatic,7,1440000
Toyota,Probox,81963,1329,Petrol,Automatic,7,1440000
Toyota,Probox,135000,1500,Petrol,Automatic,8,1415000
Toyota,Probox,131437,1496,Petrol,Automatic,7,1390000
Toyota,Probox,160000,1500,Petrol,Automatic,8,1365000
Toyota,Probox,135000,1500,Petrol,Automatic,8,1365000
Toyota,Probox,120000,1500,Petrol,Automatic,8,1365000
Toyota,Probox,89442,1329,Petrol,Automatic,8,1360000
Toyota,Probox,109290,1500,Petrol,Automatic,9,1350000
Toyota,Probox,195000,1300,Petrol,Automatic,8,1350000
Toyota,Probox,117000,1300,Petrol,Automatic,8,1350000
Toyota,Probox,112000,1300,Petrol,Automatic,8,1350000
Toyota,Probox,113967,1329,Petrol,Automatic,7,1330000
Toyota,Probox,149000,1500,Petrol,Automatic,13,1315000
Toyota,Probox,88000,1500,Petrol,Automatic,8,1315000
Toyota,Probox,78000,1500,Petrol,Automatic,8,1315000
Toyota,Probox,101000,1500,Petrol,Automatic,7,1315000
Toyota,Probox,76000,1500,Petrol,Automatic,7,1315000
Toyota,Probox,69000,1300,Petrol,Automatic,8,1315000
Toyota,Probox,194000,1300,Petrol,Automatic,7,1315000
Toyota,Probox,121000,1500,Petrol,Automatic,8,1305000
Toyota,Probox,172000,1400,Petrol,Automatic,8,1300000
Toyota,Probox,123000,1500,Petrol,Automatic,8,1290000
Toyota,Probox,121000,1500,Petrol,Automatic,9,1285000
Toyota,Probox,135000,1496,Petrol,Automatic,8,1280000
Toyota,Probox,160000,1320,Petrol,Automatic,6,1270000
Toyota,Probox,145000,1500,Petrol,Automatic,9,1265000
Toyota,Probox,315000,1500,Petrol,Automatic,8,1265000
Toyota,Probox,99000,1500,Petrol,Automatic,8,1265000
Toyota,Probox,146000,1500,Petrol,Automatic,7,1265000
Toyota,Probox,109000,1500,Petrol,Automatic,7,1265000
Toyota,Probox,90000,1500,Petrol,Automatic,7,1265000
Toyota,Probox,56000,1500,Petrol,Automatic,8,1250000
Toyota,Probox,109000,1496,Petrol,Automatic,8,1250000
Toyota,Probox,98000,1320,Petrol,Automatic,8,1250000
Toyota,Probox,165000,1500,Petrol,Automatic,8,1215000
Toyota,Probox,157000,1500,Petrol,Automatic,8,1215000
Toyota,Probox,147000,1500,Petrol,Automatic,8,1215000
Toyota,Probox,122000,1500,Petrol,Automatic,8,1215000
Toyota,Probox,110000,1500,Petrol,Automatic,8,1215000
Toyota,Probox,106000,1500,Petrol,Automatic,8,1215000
Toyota,Probox,99000,1500,Petrol,Automatic,8,1215000
Toyota,Probox,97000,1500,Petrol,Automatic,8,1215000
Toyota,Probox,93000,1500,Petrol,Automatic,8,1215000
Toyota,Probox,163000,1500,Petrol,Automatic,8,1200000
Toyota,Probox,94000,1500,Petrol,Automatic,8,1200000
Toyota,Probox,16000,1500,Petrol,Automatic,8,1200000
Toyota,Probox,127000,1300,Petrol,Automatic,8,1200000
Toyota,Probox,113000,1500,Petrol,Automatic,8,1195000
Toyota,Probox,112000,1500,Petrol,Automatic,7,1195000
Toyota,Probox,57000,1500,Petrol,Automatic,8,1165000
Toyota,Probox,140000,1500,Petrol,Automatic,7,1165000
Toyota,Probox,94000,1400,Petrol,Automatic,6,1165000
Toyota,Probox,200000,1300,Petrol,Automatic,8,1165000
Toyota,Probox,132247,1329,Petrol,Automatic,9,1160000
Toyota,Probox,117000,1500,Petrol,Automatic,8,1150000
Toyota,Probox,174000,1320,Petrol,Automatic,8,1150000
Toyota,Probox,119000,1300,Petrol,Automatic,8,1100000
Toyota,Probox,225000,1500,Petrol,Automatic,10,1065000
Toyota,Probox,0,1500,Petrol,Automatic,10,1000000
Toyota,Probox,118000,1500,Petrol,Automatic,12,995000
Toyota,Probox,184000,1500,Petrol,Automatic,9,970000
Toyota,Probox,88000,1500,Petrol,Automatic,9,965000
Toyota,Probox,163000,1300,Petrol,Automatic,9,965000
Toyota,Probox,195000,1500,Petrol,Automatic,7,950000
Toyota,Probox,115000,1300,Petrol,Automatic,11,945000
Toyota,Probox,142000,1500,Petrol,Automatic,9,910000
Toyota,Probox,106704,1490,Petrol,Automatic,9,900000
Toyota,Probox,352325,1500,Petrol,Automatic,8,900000
Toyota,Probox,258211,1500,Petrol,Automatic,9,880000
Toyota,Probox,294000,1500,Petrol,Automatic,13,865000
Toyota,Probox,131000,1500,Petrol,Automatic,10,865000
Toyota,Probox,203000,1500,Petrol,Automatic,14,850000
Toyota,Probox,145000,1500,Petrol,Automatic,11,850000
Toyota,Probox,245892,1500,Petrol,Automatic,9,800000
Toyota,Probox,154495,1500,Petrol,Automatic,10,780000
Toyota,Probox,158000,1500,Petrol,Automatic,12,765000
Toyota,Probox,136000,1500,Petrol,Automatic,12,765000
Toyota,Probox,141000,1300,Petrol,Automatic,11,765000
Toyota,Probox,168702,1300,Petrol,Automatic,11,750000
Toyota,Probox,285000,1500,Petrol,Automatic,11,720000
Toyota,Probox,354882,1300,Petrol,Automatic,10,700000
Toyota,Probox,183305,1300,Petrol,Automatic,9,700000
Toyota,Probox,142000,1300,Petrol,Automatic,11,695000
Toyota,Probox,123000,1500,Petrol,Automatic,13,685000
Toyota,Probox,279847,1500,Petrol,Automatic,11,650000
Toyota,Probox,158764,1500,Petrol,Automatic,14,600000
Toyota,Probox,327200,1500,Petrol,Automatic,13,600000
Toyota,Probox,348774,1500,Petrol,Automatic,12,600000
Toyota,Probox,343686,1300,Petrol,Automatic,12,580000
Toyota,Probox,142000,1500,Petrol,Automatic,11,570000
Toyota,Probox,100000,1500,Petrol,Automatic,19,550000
Toyota,Probox,227112,1500,Petrol,Automatic,12,550000
Toyota,Probox,299858,1300,Petrol,Automatic,13,550000
Toyota,Probox,283279,1500,Petrol,Automatic,11,520000
Toyota,Probox,277072,1300,Petrol,Automatic,11,520000
Toyota,Probox,100000,1500,Petrol,Automatic,13,480000
Toyota,Probox,186572,1500,Petrol,Automatic,16,400000
Toyota,Probox,174569,1500,Petrol,Automatic,18,320000
Toyota,Ractis,28100,1500,Petrol,Automatic,8,1630000
Toyota,Ractis,39000,1500,Petrol,Automatic,8,1530000
Toyota,Ractis,84000,1500,Petrol,Automatic,8,1465000
Toyota,Ractis,60000,1500,Petrol,Automatic,8,1465000
Toyota,Ractis,35000,1300,Petrol,Automatic,8,1465000
Toyota,Ractis,164000,1500,Petrol,Automatic,9,1450000
Toyota,Ractis,126000,1490,Petrol,Automatic,9,1380000
Toyota,Ractis,85000,1300,Petrol,Automatic,9,1265000
Toyota,Ractis,142000,1500,Petrol,Automatic,10,1115000
Toyota,Ractis,97000,1500,Petrol,Automatic,10,1115000
Toyota,Ractis,125000,1500,Petrol,Automatic,12,945000
Toyota,Ractis,120000,1500,Petrol,Automatic,13,865000
Toyota,Ractis,125000,1500,Petrol,Automatic,16,705000
Toyota,Ractis,135000,1500,Petrol,Automatic,12,680000
Toyota,Ractis,159000,1300,Petrol,Automatic,14,665000
Toyota,Ractis,100000,1300,Petrol,Automatic,17,490000
Toyota,Raum,162000,1500,Petrol,Automatic,18,565000
Toyota,Raum,182961,1500,Petrol,Automatic,21,500000
Toyota,Raum,164765,1500,Petrol,Automatic,18,500000
Toyota,RAV 4,20579,1986,Petrol,Automatic,5,6350000
Toyota,RAV 4,12000,2000,Petrol,Automatic,8,6200000
Toyota,RAV 4,65110,2000,Petrol,Automatic,5,6200000
Toyota,RAV 4,21161,1986,Petrol,Automatic,5,5540000
Toyota,RAV 4,32000,2500,Petrol,Automatic,8,5400000
Toyota,RAV 4,32000,2500,Petrol,Automatic,4,5300000
Toyota,RAV 4,95000,2400,Petrol,Automatic,8,4815000
Toyota,RAV 4,62645,2000,Petrol,Automatic,8,4490000
Toyota,RAV 4,65609,1987,Petrol,Automatic,8,4450000
Toyota,RAV 4,58000,2000,Petrol,Automatic,8,4415000
Toyota,RAV 4,64000,2300,Petrol,Automatic,9,4315000
Toyota,RAV 4,69000,2000,Petrol,Automatic,8,4300000
Toyota,RAV 4,91000,2400,Petrol,Automatic,8,4265000
Toyota,RAV 4,53147,2000,Petrol,Automatic,9,4230000
Toyota,RAV 4,60559,2000,Petrol,Automatic,10,3730000
Toyota,RAV 4,112000,2000,Petrol,Automatic,8,3665000
Toyota,RAV 4,65000,2500,Petrol,Automatic,8,3615000
Toyota,RAV 4,64000,2000,Petrol,Automatic,10,3615000
Toyota,RAV 4,59000,2400,Petrol,Automatic,8,3510000
Toyota,RAV 4,84000,2400,Petrol,Automatic,9,3365000
Toyota,RAV 4,131000,2400,Petrol,Automatic,12,2850000
Toyota,RAV 4,92000,2400,Petrol,Automatic,9,2415000
Toyota,RAV 4,110000,2500,Petrol,Automatic,11,1965000
Toyota,RAV 4,127000,2400,Petrol,Automatic,14,1865000
Toyota,RAV 4,158000,2400,Petrol,Automatic,15,1465000
Toyota,RAV 4,135000,2400,Petrol,Automatic,16,1400000
Toyota,RAV 4,123000,2400,Petrol,Automatic,14,1390000
Toyota,RAV 4,145000,2000,Petrol,Automatic,17,1200000
Toyota,RAV 4,174402,2400,Petrol,Automatic,18,1100000
Toyota,RAV 4,122000,1800,Petrol,Automatic,19,895000
Toyota,RAV 4,253935,2400,Petrol,Automatic,18,860000
Toyota,RAV 4,100000,2400,Petrol,Automatic,18,780000
Toyota,RAV 4,212962,2000,Petrol,Automatic,22,390000
Toyota,Rumion,123000,1500,Petrol,Automatic,9,1515000
Toyota,Rumion,168000,1500,Petrol,Automatic,17,895000
Toyota,Rush,23000,1500,Petrol,Automatic,8,2615000
Toyota,Rush,83000,1500,Petrol,Automatic,9,1865000
Toyota,sai hybrid,147000,2400,Petrol,Automatic,14,1465000
Toyota,Sienna,114000,1500,Petrol,Automatic,8,2515000
Toyota,Sienna,68261,1496,Petrol,Automatic,8,1920000
Toyota,Sienna,186000,1500,Petrol,Automatic,8,1765000
Toyota,Sienna,109000,1500,Petrol,Automatic,8,1715000
Toyota,Sienna,125000,1500,Petrol,Automatic,8,1680000
Toyota,Sienna,126000,1500,Petrol,Automatic,8,1665000
Toyota,Sienna,111000,1500,Petrol,Automatic,8,1665000
Toyota,Sienna,106000,1500,Petrol,Automatic,8,1665000
Toyota,Sienna,89000,1500,Petrol,Automatic,8,1665000
Toyota,Sienna,79000,1500,Petrol,Automatic,8,1665000
Toyota,Sienna,104000,1500,Petrol,Automatic,8,1665000
Toyota,Sienna,114000,1500,Petrol,Automatic,8,1650000
Toyota,Sienna,87000,1500,Petrol,Automatic,8,1650000
Toyota,Sienna,100000,1490,Petrol,Automatic,7,1650000
Toyota,Sienna,165000,1500,Petrol,Automatic,9,1615000
Toyota,Sienna,50000,1500,Petrol,Automatic,9,1615000
Toyota,Sienna,137000,1500,Petrol,Automatic,8,1615000
Toyota,Sienna,96000,1500,Petrol,Automatic,8,1615000
Toyota,Sienna,130000,1500,Petrol,Automatic,7,1615000
Toyota,Sienna,95000,1500,Petrol,Automatic,8,1600000
Toyota,Sienna,112000,1500,Petrol,Automatic,7,1600000
Toyota,Sienna,139000,1490,Petrol,Automatic,7,1590000
Toyota,Sienna,69000,1500,Petrol,Automatic,8,1580000
Toyota,Sienna,145000,1500,Petrol,Automatic,8,1565000
Toyota,Sienna,96000,1500,Petrol,Automatic,8,1565000
Toyota,Sienna,126000,1500,Petrol,Automatic,8,1565000
Toyota,Sienna,64000,1500,Petrol,Automatic,8,1550000
Toyota,Sienna,123000,1400,Petrol,Automatic,8,1550000
Toyota,Sienna,115000,1500,Petrol,Automatic,8,1515000
Toyota,Sienna,128000,1500,Petrol,Automatic,8,1500000
Toyota,Sienna,68000,1496,Petrol,Automatic,8,1500000
Toyota,Sienna,62000,1490,Petrol,Automatic,8,1500000
Toyota,Sienna,79000,1500,Petrol,Automatic,8,1465000
Toyota,Sienna,107000,1500,Petrol,Automatic,8,1465000
Toyota,Sienna,72000,1500,Petrol,Automatic,8,1465000
Toyota,Sienna,74000,1500,Petrol,Automatic,7,1465000
Toyota,Sienna,67000,1500,Petrol,Automatic,7,1465000
Toyota,Sienna,36000,1500,Petrol,Automatic,8,1390000
Toyota,Sienna,278758,1490,Petrol,Automatic,8,1380000
Toyota,Sienna,54000,1500,Petrol,Automatic,10,1290000
Toyota,Sienna,95228,1500,Petrol,Automatic,9,1280000
Toyota,Sienna,120000,1500,Petrol,Automatic,9,1195000
Toyota,Sienna,129920,1500,Petrol,Automatic,10,1190000
Toyota,Sienna,111326,1500,Petrol,Automatic,10,1050000
Toyota,Sienna,777777,1500,Petrol,Automatic,10,1000000
Toyota,Sienna,109000,1500,Petrol,Automatic,12,850000
Toyota,Sienna,130000,1500,Petrol,Automatic,11,800000
Toyota,Sienna,203000,1500,Petrol,Automatic,14,785000
Toyota,Sienna,207017,1500,Petrol,Automatic,14,600000
Toyota,Sienna,205577,1500,Petrol,Automatic,16,590000
Toyota,Sienna,152000,1500,Petrol,Automatic,12,565000
Toyota,Sienna,201546,1500,Petrol,Automatic,13,510000
Toyota,Sienna,238546,1500,Petrol,Automatic,16,450000
Toyota,Spacio,96000,1797,Petrol,Automatic,9,1815000
Toyota,Spacio,132000,1500,Petrol,Automatic,14,685000
Toyota,Spacio,248625,1500,Petrol,Automatic,21,560000
Toyota,Spacio,194895,1500,Petrol,Automatic,22,450000
Toyota,Spacio,193727,1580,Petrol,Automatic,24,420000
Toyota,Spade,78000,1500,Petrol,Automatic,9,1450000
Toyota,Spade,74000,1496,Petrol,Automatic,8,1280000
Toyota,Spade,127000,1500,Petrol,Automatic,8,1215000
Toyota,Spade,102000,1500,Petrol,Automatic,8,1215000
Toyota,Spade,97000,1300,Petrol,Automatic,8,1215000
Toyota,Spade,36000,1300,Petrol,Automatic,8,1215000
Toyota,Spade,124000,1500,Petrol,Automatic,8,1150000
Toyota,Spade,40000,1500,Petrol,Automatic,9,1115000
Toyota,Spade,91000,1500,Petrol,Automatic,8,1115000
Toyota,Spade,63000,1500,Petrol,Automatic,8,1065000
Toyota,Spade,62000,1500,Petrol,Automatic,8,1065000
Toyota,Spade,108000,1500,Petrol,Automatic,10,865000
Toyota,Succeed,85000,1500,Petrol,Automatic,5,1515000
Toyota,Succeed,79000,1500,Petrol,Automatic,8,1465000
Toyota,Succeed,136000,1500,Petrol,Automatic,8,1450000
Toyota,Succeed,82000,1500,Petrol,Automatic,7,1415000
Toyota,Succeed,64000,1500,Petrol,Automatic,7,1415000
Toyota,Succeed,120000,1500,Petrol,Automatic,8,1400000
Toyota,Succeed,148000,1496,Petrol,Automatic,8,1400000
Toyota,Succeed,183000,1496,Petrol,Automatic,6,1400000
Toyota,Succeed,81000,1500,Petrol,Automatic,8,1395000
Toyota,Succeed,141000,1500,Petrol,Automatic,8,1365000
Toyota,Succeed,114000,1500,Petrol,Automatic,8,1365000
Toyota,Succeed,101000,1500,Petrol,Automatic,8,1365000
Toyota,Succeed,94000,1500,Petrol,Automatic,8,1365000
Toyota,Succeed,121000,1500,Petrol,Automatic,8,1350000
Toyota,Succeed,103000,1490,Petrol,Automatic,7,1350000
Toyota,Succeed,148000,1500,Petrol,Automatic,8,1320000
Toyota,Succeed,154000,1500,Petrol,Automatic,8,1315000
Toyota,Succeed,72000,1500,Petrol,Automatic,8,1315000
Toyota,Succeed,120000,1500,Petrol,Automatic,8,1300000
Toyota,Succeed,99000,1500,Petrol,Automatic,8,1300000
